위반쓰레기,위반장소,위반일시
혼합배출,봉은사로11길 29 (논현동 170-13),2022-06-08 11:50
혼합배출,봉은사로69길 36 (삼성동 26-7),2022-06-08 09:30
혼합배출,봉은사로71길 12 (삼성동 48-10),2022-06-08 10:00
혼합배출,삼성로103길 12 (삼성동 121-38),2022-06-08 13:16
혼합배출,테헤란로68길 27 (대치동 896-29),2022-06-03 09:45
혼합배출,선릉로86길 31 (대치동 890-59),2022-06-03 10:20
혼합배출,학동로18길 19 (논현동 134-15),2022-06-09 10:30
혼합배출,봉은사로69길 16 (삼성동 47-29),2022-06-08 11:40
혼합배출,논현로102길 50 (역삼동 663-11),2022-06-07 12:05
혼합배출,언주로103길 19 (역삼동 661-13),2022-06-07 10:00
혼합배출,선릉로76길 38 (대치동 906-15),2022-06-08 11:40
혼합배출,봉은사로44길 43 (역삼동 690-3),2022-06-08 11:39
혼합배출,삼성로115길 47-4 (삼성동 46-25),2022-06-09 09:20
혼합배출,선릉로82길 40-7 (대치동 900-62),2022-06-03 11:25
혼합배출,삼성로75길 48 (대치동 901-11),2022-06-03 11:35
혼합배출,삼성로75길 32-10 (대치동 901-54),2022-06-08 09:20
혼합배출,학동로18길 44-10 (논현동 156-11),2022-06-10 13:20
혼합배출,강남대로124길 45 (논현동 138-23),2022-06-10 12:40
혼합배출,삼성로119길 45 (삼성동 27-27),2022-06-10 10:30
혼합배출,테헤란로51길 46-13 (역삼동 698-12),2022-06-10 12:20
혼합배출,강남대로126길 56 (논현동 137-15),2022-06-10 10:17
혼합배출,논현로106길 46 (역삼동 656-15),2022-06-09 10:25
혼합배출,언주로103길 27 (역삼동 661),2022-06-09 10:33
혼합배출,언주로97길 16 (역삼동 664-29),2022-06-09 11:20
혼합배출,삼성로75길 32-14 (대치동 901-53),2022-06-08 09:30
혼합배출,역삼로67길 26  (대치동 900-26),2022-06-08 10:09
혼합배출,봉은사로73길 17-8  (삼성동 48-14),2022-06-13 13:10
혼합배출,봉은사로38길 23 (역삼동 656-21),2022-06-09 09:45
혼합배출,논현로106길 47 (역삼동 655-19),2022-06-09 10:11
혼합배출,삼성로75길 32 (대치동 901-60),2022-06-09 11:20
혼합배출,언주로100길 14-6 (역삼동 690-13),2022-06-08 11:59
혼합배출,삼성로75길 40-5 (대치동 901-17),2022-06-13 11:15
혼합배출,역삼로71길 8 (대치동 905-16),2022-06-13 12:00
혼합배출,삼성로71길 17-2 (대치동 914-15),2022-06-09 11:38
혼합배출,선릉로112길 73 (삼성동 47-32),2022-06-10 09:46
혼합배출,삼성로115길 47-10 (삼성동 46-22),2022-06-10 10:12
혼합배출,삼성로75길 40-13 (대치동 901-22),2022-06-13 10:40
혼합배출,선릉로107길 3-6 (역삼동 683-3),2022-06-08 09:08
혼합배출,언주로99길 26 (역삼동 663-22),2022-06-09 11:02
혼합배출,봉은사로38길 27 (역삼동 656-27),2022-06-13 09:51
혼합배출,논현로121길 42 (논현동 155-16),2022-06-14 10:02
혼합배출,학동로26길 39 (논현동 154-2),2022-06-14 10:28
혼합배출,논현로121길 26-2 (논현동 154-10),2022-06-14 10:40
혼합배출,선릉로76길 38 (대치동 906-15),2022-06-14 10:10
혼합배출,논현로153길 20-1 (신사동 557-22),2022-06-14 09:58
혼합배출,선릉로76길 38 (대치동 906-15),2022-06-08 11:10
혼합배출,삼성로115길 47-10 (삼성동 46-22),2022-06-10 10:21
혼합배출,삼성로115길 49 (삼성동 46-26),2022-06-10 10:44
혼합배출,봉은사로44길 43 (역삼동 690-3),2022-06-14 11:27
혼합배출,봉은사로38길 22 (역삼동 656-6),2022-06-13 10:00
혼합배출,테헤란로39길 66 (역삼동 662-1),2022-06-14 11:04
혼합배출,봉은사로38길 23 (역삼동 656-21),2022-06-14 10:14
혼합배출,봉은사로38길 32 (역삼동 661-4),2022-06-07 10:44
혼합배출,선릉로76길 33 (대치동 900-38),2022-06-15 14:00
혼합배출,삼성로63길 9 (대치동 932-27),2022-06-15 10:21
혼합배출,테헤란로68길 45 (대치동 900-40),2022-06-15 10:00
혼합배출,역삼로69길 28 (대치동 901),2022-06-15 11:00
혼합배출,강남대로124길 69 (논현동 137-9),2022-06-15 10:18
혼합배출,학동로12길 39 (논현동 149),2022-06-15 10:35
혼합배출,언주로97길 16 (역삼동 664-29),2022-06-09 11:20
혼합배출,언주로100길 16 (역삼동 690-38),2022-06-13 11:10
혼합배출,선릉로76길 33 (대치동 900-38),2022-06-14 09:40
혼합배출,언주로103길 33 (역삼동 660-28),2022-06-13 10:30
혼합배출,논현로111길 36 (논현동 194-20),2022-06-14 12:10
혼합배출,봉은사로44길 43 (역삼동 690-3),2022-06-14 11:19
혼합배출,도산대로8길 17-10 (논현동 15-4),2022-06-16 10:25
혼합배출,학동로24길 21 (논현동 132-10),2022-06-10 10:50
혼합배출,논현로121길 39 (논현동 173-3),2022-06-16 09:50
혼합배출,논현로117길 27 (논현동 177-19),2022-06-16 10:25
혼합배출,테헤란로51길 40 (역삼동 697-53),2022-06-16 09:45
혼합배출,선릉로103길 28 (역삼동 698-35),2022-06-16 10:20
혼합배출,학동로20길 58 (논현동 147-3) ,2022-06-14 02:35
혼합배출,테헤란로55길 49 (역삼동 695-19),2022-06-14 15:10
혼합배출,논현로131길 20 (논현동 38-7),2022-06-16 09:14
혼합배출,도산대로12길 17-9 (논현동 11-15),2022-06-16 11:00
혼합배출,역삼로19길 5 (역삼동 748-29),2022-06-16 10:20
혼합배출,논현로75길 5-2 (역삼동 747-15),2022-06-16 11:10
혼합배출,언주로106길 11 (역삼동 687-3),2022-06-17 10:50
혼합배출,언주로100길 14-4 (역삼동 690-14),2022-06-17 11:40
혼합배출,논현로149길 67-6 (논현동 13-19),2022-06-16 10:42
혼합배출,논현로111길 20-5 (논현동 193-29),2022-06-16 11:10
혼합배출,삼성로75길 41 (대치동 905-21),2022-06-13 11:30
혼합배출,도산대로28길 50 (논현동 34-10),2022-06-16 09:50
혼합배출,도산대로4길 14-7 (논현동 16-15),2022-06-16 09:54
혼합배출,논현로145길 40-5 (논현동 10-18),2022-06-16 11:20
혼합배출,강남대로120길 51 (논현동 170-25),2022-06-17 09:20
혼합배출,논현로121길 37 (논현동 173-4),2022-06-14 11:10
혼합배출,강남대로120길 65-4 (논현동 179-10),2022-06-20 13:35
혼합배출,학동로30길 49 (논현동 220-18),2022-06-20 10:42
혼합배출,테헤란로55길 40 (역삼동 695-24) ,2022-06-15 13:40
혼합배출,역삼로209 (역삼동 734-22),2022-06-16 11:13
혼합배출,역삼로19길 9 (역삼동 748-26),2022-06-16 10:30
혼합배출,봉은사로25길 13-6 (논현동 193-11),2022-06-16 10:50
혼합배출,논현로121길 38 (논현동 155-18),2022-06-16 11:10
혼합배출,봉은사로50길 37 (역삼동 683-23),2022-06-08 09:18
혼합배출,언주로104길 12-9 (역삼동 690-24),2022-06-17 11:20
혼합배출,테헤란로51길 51 (역삼동 698-25),2022-06-16 10:10
혼합배출,언주로108길 21-5 (역삼동 681-14),2022-06-17 10:35
혼합배출,논현로121길 30 (논현동 154-21),2022-06-20 11:07
혼합배출,테헤란로68길 34 (대치동 900-27),2022-06-17 10:16
혼합배출,논현로151길 10 (신사동 562-11),2022-06-17 14:20
혼합배출,논현로131길 12 (논현동 37-3),2022-06-17 09:23
혼합배출,학동로25길 23 (논현동38-15),2022-06-20 10:00
혼합배출,역삼로19길 5 (역삼동 748-29),2022-06-16 10:01
혼합배출,선릉로82길 33 (대치동 896-21),2022-06-17 09:45
혼합배출,도산대로55길 39 (청담동 84-15),2022-06-17 10:50
혼합배출,강남대로122길 29-4 (논현동 160-10),2022-06-21 10:10
혼합배출,논현로149길 17 (논현동 9-7),2022-06-16 11:39
혼합배출,봉은사로44길 80 (역삼동 699-24),2022-06-21 10:25
혼합배출,테헤란로32길 33 (역삼동 725-40),2022-06-21 09:30
혼합배출,강남대로122길 26 (논현동 166-9),2022-06-21 09:50
혼합배출,논현로133길 5 (논현동 37-14),2022-06-21 09:10
혼합배출,논현로133길 11 (논현동 37-5),2022-06-21 09:41
혼합배출,언주로104길 42 (역삼동 693-14),2022-06-21 09:15
혼합배출,봉은사로44길 80 (역삼동 699-24),2022-06-21 10:25
혼합배출,테헤란로53길 62 (역삼동 693-5),2022-06-20 10:10
혼합배출,역삼로25길 21 (역삼동 727-9),2022-06-21 10:20
혼합배출,논현로131길 6 (논현동 37-16),2022-06-17 09:30
혼합배출,논현로139길 7 (논현동 34),2022-06-17 09:41
혼합배출,도산대로26길 25 (논현동 33-1),2022-06-20 10:40
혼합배출,봉은사로44길 73-5 (역삼동 691-28),2022-06-02 10:10
혼합배출,언주로133길 28 (논현동 83-2),2022-06-22 14:55
혼합배출,테헤란로32길 35 (역삼동 725-39),2022-06-22 11:50
혼합배출,강남대로124길 72 (논현동 148-5),2022-06-21 11:10
혼합배출,학동로20길 12-2 (논현동 135-7),2022-06-21 11:30
혼합배출,학동로14길 18 (논현동 136-10),2022-06-22 09:40
혼합배출,강남대로124길 34 (논현동 160-1),2022-06-23 10:10
혼합배출,언주로98길 35-9 (역삼동 704-21),2022-06-21 10:40
혼합배출,테헤란로55길 38 (역삼동 695-25),2022-06-22 09:35
혼합배출,강남대로102길 16 (역삼동 619-3),2022-06-23 09:59
혼합배출,선릉로82길 40 (대치동 900-53),2022-06-17 10:30
혼합배출,테헤란로30길 45 (역삼동 728-30),2022-06-21 11:00
혼합배출,언주로71길 25-8 (역삼동 774-11),2022-06-22 10:10
혼합배출,학동로20길 31-5 (논현동 133-24),2022-06-22 11:00
혼합배출,학동로14길 18 (논현동 136-10),2022-06-22 09:55
혼합배출,도산대로26길 45 (논현동 34-1),2022-06-20 10:20
혼합배출,논현로145길 52 (논현동 11-23),2022-06-20 11:32
혼합배출,봉은사로72길 32-2 (삼성동 123-17),2022-06-13 10:29
혼합배출,학동로14길 8 (논현동 125-16),2022-06-22 09:30
혼합배출,테헤란로53길 57-17 (역삼동 698-6),2022-06-22 09:55
혼합배출,봉은사로44길 73-5 (역삼동 691-28),2022-06-22 10:10
혼합배출,학동로18길 52 (논현동 155-7),2022-06-24 13:40
혼합배출,역삼로33길 8 (역삼동 732-8),2022-06-22 10:40
혼합배출,논현로70길 11 (역삼동 775-34),2022-06-22 09:20
혼합배출,테헤란로30길 54 (역삼동 728-19),2022-06-21 10:40
혼합배출,테헤란로30길 45 (역삼동 728-30),2022-06-22 11:30
혼합배출,강남대로124길 58 (논현동 147-5),2022-06-21 09:50
혼합배출,강남대로124길 38 (논현동 159-1),2022-06-23 10:10
혼합배출,강남대로122길 5 (논현동 164-12),2022-06-23 09:50
혼합배출,강남대로122길 45 (논현동 159-22),2022-06-24 09:20
혼합배출,논현로145길 40-3 (논현동 10-17),2022-06-20 11:10
혼합배출,도산대로12길 25 (논현동 11-20),2022-06-20 11:50
혼합배출,도산대로12길 16 (논현동 12-13),2022-06-20 12:04
혼합배출,강남대로128길 22 (논현동 140-3),2022-06-24 10:55
혼합배출,논현로85길 13 (역삼동 739),2022-06-27 15:00
혼합배출,언주로71길 25-4 (역삼동 774-12),2022-06-22 10:00
혼합배출,언주로75길 33 (역삼동 732-1),2022-06-23 11:55
혼합배출,역삼로33길 6-3 (역삼동 732-7),2022-06-22 11:00
혼합배출,학동로26길 60 (논현동 156-24),2022-06-17 14:50
혼합배출,논현로117길 23 (논현동 176),2022-06-16 10:10
혼합배출,학동로6길 10 (논현동 122-10),2022-06-27 10:30
혼합배출,논현로123길 50 (논현동 149-30),2022-06-24 09:45
혼합배출,강남대로122길 5 (논현동 164-12),2022-06-28 13:40
혼합배출,논현로131길 6-4 (논현동 37-15),2022-06-21 09:05
혼합배출,도산대로26길 47 (논현동 34-2),2022-06-21 10:10
혼합배출,도산대로28길 45 (논현동 34-15),2022-06-21 10:40
혼합배출,봉은사로43길 22 (논현동 272-19),2022-06-24 13:10
혼합배출,학동로28길 24 (논현동 131-20),2022-06-27 14:02
혼합배출,강남대로120길 51 (논현동 170-25),2022-06-25 10:20
혼합배출,논현로121길 38 (논현동 155-18),2022-06-28 13:15
혼합배출,봉은사로11길 56 (논현동 173-19),2022-06-27 13:45
혼합배출,봉은사로21길 49 (논현동 171-18),2022-06-28 13:25
혼합배출,도산대로19길 24-1 (신사동 559-33),2022-06-27 10:50
혼합배출,논현로131길 6-4 (논현동 37-15),2022-06-21 09:05
혼합배출,논현로135길 6 (논현동 34-26),2022-06-30 15:40
혼합배출,역삼로87길 23 (대치동 954-3),2022-07-01 10:40
혼합배출,역삼로83길 24 (대치동 955-6),2022-07-01 09:33
혼합배출,삼성로76길 19  (대치동 955-24),2022-07-01 09:50
혼합배출,논현로115길 67 (논현동 170-4),2022-07-01 11:10
혼합배출,봉은사로21길 27 (논현동 178-17),2022-07-01 10:45
혼합배출,강남대로122길 60 (논현동 157-9),2022-07-01 11:35
혼합배출,논현로876-2 (신사동 611),2022-07-01 11:55
혼합배출,역삼로81길 16 (대치동 958-18),2022-07-01 12:30
혼합배출,역삼로81길 22-1 (대치동 958-11),2022-07-01 09:08
혼합배출,논현로75길 42 (역삼동 743-11),2022-06-16 09:32
혼합배출,학동로168 (논현동 128-6),2022-07-01 09:15
혼합배출,논현로117길 17 (논현동 176-8),2022-07-01 10:13
혼합배출,강남대로122길 54-3 (논현동 157-4),2022-07-01 11:45
혼합배출,테헤란로51길 32-4 (역삼동 697-36),2022-07-01 17:48
혼합배출,언주로133길 28 (논현동 83-2),2022-06-22 14:55
혼합배출,도산대로78길 27 (청담동 11-11),2022-07-04 09:23
혼합배출,도산대로78길 33 (청담동 11-8),2022-07-04 09:53
혼합배출,선릉로138길 34 (청담동 37-2),2022-07-04 11:47
혼합배출,언주로98길 35-6 (역삼동 704-28),2022-07-04 10:30
혼합배출,언주로98길 36 (역삼동 703-7),2022-07-04 10:30
혼합배출,역삼로459-5 (대치동 903-15),2022-07-04 10:50
혼합배출,역삼로87길 7 (대치동 953-13),2022-07-01 11:15
혼합배출,삼성로76길 28 (대치동 953-11),2022-07-05 09:35
혼합배출,봉은사로71길 42 (삼성동 25-12),2022-07-04 13:57
혼합배출,삼성로115길 30-10 (삼성동 25-19),2022-07-04 14:21
혼합배출,테헤란로55길 36 (역삼동 695-26),2022-07-04 11:40
혼합배출,테헤란로55길 35 (역삼동 695-13),2022-07-01 17:20
혼합배출,강남대로118길 64 (논현동 187-5),2022-07-05 10:59
혼합배출,삼성로76길 28 (대치동 953-11),2022-07-05 09:25
혼합배출,학동로168 (논현동 128-6),2022-07-05 09:07
혼합배출,학동로12길 43 (논현동 149-17),2022-07-05 11:20
혼합배출, 도산대로78길 33 (청담동 11-8),2022-07-04 09:53
혼합배출,봉은사로69길 42 (삼성동 26-4),2022-07-04 13:35
혼합배출,테헤란로51길 38 (역삼동 697-52),2022-07-05 18:00
혼합배출,강남대로118길 69 (논현동 188-15),2022-07-05 10:59
혼합배출,삼성로76길 23-6 (대치동 954-22),2022-07-04 09:25
혼합배출,역삼로83길 16-2 (대치동 955-16),2022-07-04 10:50
혼합배출,학동로168 (논현동 128-6),2022-07-04 08:58
혼합배출,학동로26길 20 (논현동 132-26),2022-07-04 09:21
혼합배출,논현로123길 31 (논현동 150-3),2022-07-04 09:50
혼합배출,학동로73길 13 (청담동 34-13),2022-07-05 09:10
혼합배출,학동로55길 28 (청담동 39),2022-07-05 10:50
혼합배출,테헤란로55길 49 (역삼동 695-19),2022-07-04 11:49
혼합배출,역삼로73길 22 (대치동 901-42),2022-07-06 09:40
혼합배출,학동로168 (논현동 128-6),2022-07-05 09:55
혼합배출,도산대로62길 26 (청담동 20-29),2022-07-05 10:10
혼합배출,테헤란로47길 22-2 (역삼동 704-63),2022-07-06 10:26
혼합배출,언주로98길 32 (역삼동 703-6),2022-07-06 11:05
혼합배출,삼성로81길 40 (대치동 895-7),2022-07-04 11:40
혼합배출,삼성로81길 40 (대치동 895-7),2022-07-04 11:50
혼합배출,역삼로455-5 (대치동 903-6),2022-07-04 11:05
혼합배출,강남대로118길 65 (논현동 180-11),2022-07-05 10:30
혼합배출,도산대로68길 17 (청담동 17-3),2022-07-04 10:50
혼합배출,학동로59길 35-5 (청담동 26-22),2022-07-07 10:55
혼합배출,테헤란로77길 45-1 (삼성동 124-49_,2022-07-06 11:00
혼합배출,봉은사로69길 17 (삼성동 46-16),2022-07-05 14:12
혼합배출,선릉로116길 27-4 (삼성동 31-14),2022-07-06 14:05
혼합배출,언주로98길 30 (역삼동 703),2022-07-04 10:46
혼합배출,학동로168 (논현동 128-6),2022-07-04 08:50
혼합배출,학동로26길 20 (논현동 132-26),2022-07-06 10:00
혼합배출,선릉로86길 31 (대치동 890-59),2022-07-08 09:08
혼합배출,테헤란로51길 37 (역삼동 704-12),2022-07-07 10:04
혼합배출,언주로98길 31-8 (역삼동 704-15),2022-07-07 10:17
혼합배출,삼성로76길 23-12 (대치동 954-11),2022-07-05 09:55
혼합배출,삼성로75길 32-3 (대치동 901-50),2022-07-08 09:35
혼합배출,선릉로82길 40-12 (대치동 900-45),2022-07-08 10:40
혼합배출,학동로168 (논현동 128-6),2022-07-06 09:05
혼합배출,학동로26길 20 (논현동 132-26),2022-07-06 10:20
혼합배출,선릉로116길 27-5 (삼성동 31-7),2022-07-06 14:20
혼합배출,학동로59길 35-5 (청담동 26-22),2022-07-07 10:55
혼합배출,언주로98길 32 (역삼동 703-6),2022-07-06 11:08
혼합배출,언주로98길 32 (역삼동 703-6),2022-07-06 10:52
혼합배출,언주로98길 35-10 (역삼동 704-26),2022-07-04 09:52
혼합배출,선릉로86길 31 (대치동 890-59),2022-07-08 09:08
혼합배출,선릉로146길 31 (청담동 20-8),2022-07-07 09:55
혼합배출,봉은사로59길 43 (삼성동 30-17),2022-04-06 14:30
혼합배출,학동로59길 29-9 (청담동 26-37),2022-07-07 11:10
혼합배출,테헤란로57길 33 (역삼동 695-31),2022-07-08 11:03
혼합배출,테헤란로51길 38 (역삼동 697-52),2022-07-08 10:24
혼합배출,논현로121길 33 (논현동173-6),2022-07-11 11:40
혼합배출,선릉로116길 27-9 (삼성동31-9),2022-07-08 10:00
혼합배출,테헤란로64길 8 (대치동 889-53),2022-07-11 13:15
혼합배출,삼성로81길 40 (대치동 895-7),2022-07-04 12:00
혼합배출,역삼로83길 12-3 (대치동 955-20),2022-07-05 10:25
